CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
634,Spain,Male,25,9,0.0,2,1,1,8227.91
643,Spain,Female,35,6,0.0,2,1,1,41549.64
850,Spain,Female,54,4,120952.74,1,1,0,66963.15
751,Spain,Male,33,4,79281.61,1,1,0,117547.76
682,France,Male,40,4,0.0,1,0,1,105352.55
784,Spain,Male,23,2,0.0,1,1,1,6847.73
675,France,Female,57,8,0.0,2,0,1,95463.29
567,France,Female,37,7,0.0,2,1,1,28690.9
651,France,Male,35,0,181821.96,2,0,1,36923.67
620,France,Male,32,7,0.0,2,1,1,34665.79
573,Spain,Female,72,8,98765.84,1,1,1,96015.53
678,France,Male,43,5,102338.19,1,1,1,79649.62
684,France,Female,26,5,87098.91,1,0,0,106095.82
850,France,Female,31,4,0.0,2,1,1,33082.81
628,Spain,Male,50,8,0.0,1,0,0,144366.83
590,Spain,Female,34,6,0.0,2,1,0,171021.44
618,France,Male,34,5,134954.53,1,1,1,151954.39
834,Spain,Male,38,8,0.0,2,1,1,66485.26
553,Germany,Male,41,9,110112.54,2,0,0,81898.81
516,Spain,Female,33,3,0.0,2,1,1,58685.59
613,Germany,Female,50,5,101242.98,2,1,0,12493.61
847,Germany,Female,35,5,111743.43,1,1,1,183584.14
738,Spain,Male,35,3,0.0,1,1,1,15650.73
612,Spain,Male,35,1,0.0,1,1,1,83256.26
559,Spain,Female,40,7,144470.77,1,1,1,18917.95
686,Spain,Male,22,5,0.0,2,1,0,158974.45
649,Germany,Male,78,4,68345.86,2,1,1,142566.75
716,France,Male,38,4,0.0,2,1,0,189678.7
564,Germany,Male,40,7,108407.34,1,1,1,83681.2
649,France,Male,45,7,0.0,2,0,1,75204.21
578,France,Male,32,4,0.0,2,1,1,141822.8
754,Germany,Male,27,7,117578.35,2,0,1,87908.01
688,France,Female,32,5,0.0,2,0,1,177607.77
602,Germany,Female,26,8,113674.2,1,1,0,197861.16
833,France,Female,39,3,0.0,2,1,0,1710.89
584,France,Female,39,2,112687.69,1,1,1,127749.61
480,Germany,Female,25,3,174330.35,2,0,0,181647.13
546,France,Female,52,2,0.0,1,1,0,137332.37
678,Germany,Female,44,2,98009.13,2,0,1,31384.86
670,Germany,Male,43,9,111677.88,1,1,0,178827.3
752,France,Female,36,2,119912.46,1,1,0,124354.92
698,France,Male,36,6,0.0,2,0,1,19231.98
699,France,Female,39,1,0.0,2,0,0,93826.63
652,France,Female,51,3,0.0,1,1,0,173989.47
773,Germany,Female,36,4,105858.71,1,0,1,4395.45
620,Germany,Male,35,0,76989.97,1,1,1,17242.79
599,Germany,Male,39,2,188976.89,2,0,1,176142.09
507,France,Male,33,7,0.0,2,1,1,85411.01
690,Spain,Female,30,5,0.0,2,0,1,78700.03
679,France,Female,24,6,114948.76,2,0,1,135768.25
728,Germany,Male,32,5,61825.5,1,1,1,156124.93
497,France,Female,29,4,85646.81,1,0,0,63233.02
454,Spain,Male,40,2,123177.01,1,1,0,148309.98
490,France,Male,39,1,0.0,3,1,0,171060.01
540,Spain,Male,39,1,0.0,1,0,1,108419.41
612,France,Female,33,0,64900.32,2,1,0,102426.12
625,France,Male,39,2,0.0,2,1,0,100403.05
634,France,Female,36,1,69518.95,1,1,0,116238.39
679,Spain,Male,42,2,0.0,1,1,1,168294.27
695,France,Male,29,5,0.0,2,1,1,6770.44
691,France,Male,26,9,136623.19,1,1,0,153228.0
678,France,Female,22,4,174852.89,1,1,1,28149.06
595,Germany,Male,34,2,87967.42,2,0,1,156309.52
761,Spain,Male,27,8,0.0,2,1,0,63297.7
456,Spain,Male,32,9,147506.25,1,1,1,135399.21
554,Spain,Female,45,4,0.0,2,1,1,193412.05
539,Germany,Female,38,8,105435.74,1,0,0,80575.44
631,France,Male,35,9,112392.45,2,1,0,24472.23
570,France,Female,58,8,0.0,1,0,1,116503.92
493,Spain,Female,48,7,0.0,2,1,0,48545.1
514,Spain,Male,66,9,0.0,2,1,1,14234.31
477,Germany,Female,24,2,95675.62,2,0,0,162699.7
490,Spain,Female,48,8,155413.06,1,1,0,187921.3
581,Germany,Male,50,2,143829.2,2,1,0,181224.24
653,France,Male,51,3,0.0,1,1,0,170426.65
523,France,Male,22,8,123374.46,1,1,1,124906.59
534,France,Male,52,1,0.0,3,1,1,104035.41
835,France,Male,28,2,163569.61,2,1,1,154559.28
521,France,Male,43,8,0.0,1,1,1,93180.09
745,France,Male,25,5,157993.15,2,1,0,146041.45
755,France,Female,29,3,0.0,3,1,0,4733.94
619,France,Female,28,3,0.0,2,1,0,53394.12
785,France,Female,47,9,122031.55,1,1,1,33823.5
752,France,Female,36,7,0.0,2,1,0,184866.86
729,Germany,Male,40,5,113574.61,2,1,0,103396.08
606,Spain,Male,42,10,0.0,2,1,0,177938.52
841,France,Female,52,5,0.0,1,0,0,183239.71
621,Spain,Female,59,2,0.0,2,1,1,171364.18
556,France,Female,39,9,89588.35,1,1,1,94898.1
507,Germany,Male,36,9,118214.32,3,1,0,119110.03
597,Spain,Male,35,9,0.0,3,0,1,73181.39
678,France,Female,26,1,0.0,2,1,0,45443.68
705,France,Female,39,3,92224.56,1,1,1,54517.25
762,Spain,Female,26,7,123709.46,2,1,1,169654.57
456,France,Female,33,1,188285.68,1,0,0,58363.94
581,France,Male,25,5,77886.53,2,1,0,150319.49
754,Germany,Male,57,2,101134.87,2,1,1,70954.41
844,France,Female,29,8,0.0,2,0,0,147342.03
587,Spain,Male,51,3,83739.32,1,0,1,148798.45
611,France,Male,30,9,0.0,2,1,1,148887.69
705,Spain,Male,46,7,0.0,2,1,0,117273.35
535,Spain,Female,49,7,115309.75,1,1,0,111421.77
550,Spain,Male,45,0,0.0,2,0,1,70399.71
706,Spain,Female,43,1,0.0,2,1,0,31962.77
445,Germany,Female,34,7,131082.17,2,1,1,70618.0
691,France,Male,28,1,0.0,2,0,0,92865.41
582,France,Male,41,1,40488.76,1,1,0,128528.83
636,France,Male,34,1,84055.43,1,0,0,37490.84
430,France,Male,31,5,0.0,1,1,0,95655.16
615,France,Male,39,4,133707.09,1,1,1,108152.75
790,Germany,Female,25,5,152885.77,1,1,0,58214.79
572,Spain,Male,23,2,126873.52,1,0,1,67040.12
594,France,Male,37,2,0.0,2,0,1,95864.5
711,Spain,Male,42,3,177626.77,3,0,1,16392.72
756,Germany,Male,32,0,109528.16,2,1,1,56176.31
668,Spain,Male,45,4,102486.21,2,1,1,158379.25
769,France,Female,26,7,0.0,2,1,0,176843.53
626,France,Female,39,0,0.0,2,1,1,83295.09
538,France,Male,33,6,93791.38,1,1,1,199249.29
805,Spain,Female,39,5,165272.13,1,1,0,14109.85
556,France,Female,54,4,150005.38,1,1,0,157015.5
763,Germany,Male,42,6,100160.75,1,1,0,33462.94
584,Germany,Female,36,4,109646.83,1,1,1,70240.79
850,Spain,Female,32,9,0.0,2,1,1,18924.92
636,France,Male,44,2,0.0,2,0,0,86414.41
551,France,Female,26,2,144258.52,1,1,0,49778.79
765,France,Male,41,2,0.0,2,0,1,191215.61
569,Spain,Female,41,4,139840.36,1,1,1,163524.7
748,Germany,Female,40,3,103499.09,2,0,0,38153.19
497,Germany,Female,32,8,111537.23,4,1,1,9497.99
652,Germany,Female,26,1,131908.35,1,1,1,179269.79
583,France,Female,31,4,158978.79,1,1,0,12538.92
833,France,Male,37,8,151226.18,2,1,1,136129.49
639,Spain,Male,34,5,139393.19,2,0,0,33950.08
541,France,Male,29,7,127504.57,1,0,0,86173.92
733,Germany,Female,33,7,187257.94,1,0,1,190430.81
677,France,Male,38,4,0.0,2,1,0,187800.63
773,Germany,Male,43,8,81844.91,2,1,1,35908.46
536,Germany,Female,44,4,121898.82,1,0,0,131007.18
569,France,Male,36,1,67087.69,1,1,0,154775.7
550,Spain,Male,39,2,116120.19,2,1,1,195638.13
779,Spain,Female,26,4,174318.13,2,0,1,38296.21
645,France,Female,38,5,101430.3,2,0,1,4400.32
507,Germany,Male,40,3,120105.43,1,1,0,92075.01
594,Germany,Male,28,0,142574.71,2,1,0,129084.82
721,Germany,Male,37,4,98459.6,1,0,0,90821.66
805,Germany,Female,33,3,105663.56,2,0,1,33330.89
805,Germany,Male,56,6,151802.29,1,1,0,46791.09
822,France,Male,38,6,128289.7,3,1,0,9149.96
633,Germany,Male,58,2,128137.42,2,1,0,147635.33
615,France,Female,61,1,104267.7,1,1,0,62845.64
604,France,Male,36,6,116229.85,2,1,1,79633.38
538,Spain,Female,42,9,0.0,1,0,0,152855.96
788,France,Female,43,10,0.0,2,1,1,116111.51
666,Spain,Female,36,6,0.0,2,1,0,176692.87
584,Germany,Female,31,6,152622.34,1,1,0,99298.8
617,Spain,Female,45,1,0.0,1,1,0,143298.06
630,France,Male,40,8,0.0,2,1,1,42495.81
445,France,Male,64,2,136770.67,1,0,1,43678.06
800,Germany,Male,39,4,95252.72,1,1,0,13906.34
659,France,Female,38,3,0.0,2,1,0,158553.1
756,Germany,Male,36,2,136815.64,1,1,1,170041.95
655,Spain,Female,78,2,0.0,2,0,1,188435.38
738,Germany,Female,40,6,114940.67,2,1,1,194895.57
583,France,Male,48,3,91246.53,1,1,0,60017.46
741,Germany,Male,36,8,116993.43,2,1,0,168816.22
696,France,Male,19,1,110928.51,1,1,1,2766.63
461,Spain,Female,35,8,0.0,1,1,0,132295.95
491,France,Female,72,6,91285.22,1,1,1,7032.95
553,France,Male,31,6,0.0,2,0,0,124596.63
612,France,Female,33,9,0.0,1,0,0,142797.5
785,Germany,Female,36,2,99806.85,1,0,1,36976.52
584,Spain,Female,37,8,0.0,2,0,1,100835.19
549,France,Female,52,1,0.0,1,0,1,8636.05
571,Germany,Female,34,1,101736.66,1,0,1,195651.66
737,France,Male,36,9,0.0,1,0,1,188670.9
580,France,Female,23,5,113923.81,2,0,0,196241.43
654,France,Female,35,2,90865.8,1,1,1,86764.46
675,Spain,Male,32,8,197436.82,1,1,1,52710.7
742,Germany,Male,27,5,190125.43,2,0,0,21793.59
517,Germany,Female,59,8,154110.99,2,1,0,101240.08
530,France,Female,55,4,120905.03,1,0,1,123475.88
518,France,Male,38,3,90957.81,1,0,1,162304.59
711,Spain,Female,28,5,0.0,2,1,1,93959.96
644,France,Male,37,2,186347.97,2,1,0,92809.73
686,Germany,Male,39,3,129626.19,2,1,1,103220.56
528,France,Female,32,4,85615.66,2,1,0,156192.43
689,France,Male,39,4,0.0,2,1,0,196112.45
430,France,Male,35,1,118894.22,1,0,0,2923.61
529,Spain,Male,31,6,0.0,1,1,0,10625.91
757,France,Male,46,0,0.0,2,1,0,37460.05
811,France,Male,30,6,0.0,2,1,1,180591.32
693,France,Female,43,4,152341.55,1,1,0,9241.78
696,Germany,Male,38,6,142316.14,1,1,1,8018.49
743,Spain,Male,45,7,157332.26,1,1,0,125424.42
683,Germany,Female,39,2,47685.47,2,1,1,86019.48
614,Germany,Female,44,6,118715.86,1,1,0,133591.11
747,Germany,Male,58,7,116313.57,1,1,1,190696.35
747,Germany,Male,38,2,129728.6,1,1,0,89289.54
582,Germany,Male,32,1,88938.62,1,1,1,10054.53
653,Spain,Female,36,3,0.0,2,0,0,110525.6
654,Spain,Female,36,5,0.0,2,0,0,157238.05
731,France,Male,30,7,0.0,2,0,1,143086.09
790,Spain,Female,46,9,0.0,1,0,0,14679.81
647,Spain,Male,47,5,105603.21,2,1,1,157360.9
607,France,Male,25,3,0.0,2,0,0,187048.72
564,France,Male,35,4,0.0,1,1,0,158937.55
850,Spain,Male,51,3,109799.55,2,1,1,12457.76
811,Germany,Female,34,1,149297.19,2,1,1,186339.74
724,Germany,Male,31,9,138166.3,1,1,0,12920.43
447,France,Male,41,3,0.0,4,1,1,197490.39
597,Spain,Male,38,6,115702.67,2,1,1,25059.05
526,Spain,Female,43,3,0.0,2,1,0,31705.19
544,France,Female,64,3,124043.8,1,1,1,111402.97
648,Spain,Female,56,6,157559.59,2,1,0,140991.23
723,France,Male,48,7,0.0,2,1,1,150694.58
765,France,Female,50,9,126547.8,1,1,1,79579.94
776,Germany,Female,32,4,109421.13,2,1,1,126517.46
796,Spain,Male,67,5,0.0,2,0,1,54871.02
660,France,Female,43,1,0.0,1,0,1,112026.1
477,Germany,Male,48,8,129250.0,2,1,1,157937.35
716,France,Female,23,2,94464.81,2,0,1,185900.88
609,France,Male,26,7,0.0,2,1,0,98463.99
637,Spain,Male,37,8,0.0,1,1,1,186062.36
612,Spain,Female,63,2,131629.17,2,1,0,122109.58
716,Germany,Male,50,2,119655.77,1,1,1,12944.17
565,France,Female,44,1,0.0,2,0,1,89602.81
508,France,Male,26,7,205962.0,1,1,0,156424.4
797,France,Male,31,9,0.0,2,1,1,24748.89
560,France,Female,27,5,0.0,2,1,0,131919.48
633,France,Male,31,1,0.0,1,1,0,48606.71
682,France,Female,48,7,0.0,2,1,0,65069.03
665,France,Male,35,8,110934.54,1,1,0,169287.99
673,Spain,Female,37,0,0.0,2,0,0,82351.06
505,Germany,Male,43,6,127146.68,1,0,0,137565.87
561,Spain,Female,33,6,0.0,2,1,0,45261.47
535,France,Male,47,0,160729.1,1,0,1,145986.35
649,France,Female,35,4,108306.44,1,1,1,192486.24
589,France,Male,37,7,85146.48,2,1,0,86490.09
730,France,Female,36,8,148749.29,2,1,0,91830.75
503,France,Female,37,8,0.0,2,1,1,97893.32
634,France,Female,41,8,68213.99,1,1,1,6382.46
633,Germany,Male,42,3,126041.02,1,0,1,11796.89
660,Germany,Female,37,2,133200.09,1,0,0,71433.88
668,Spain,Female,36,3,133686.52,1,1,0,190958.48
577,Germany,Female,31,4,61211.18,1,1,1,145250.43
529,France,Female,31,6,152310.55,1,1,0,13054.25
581,Spain,Male,34,1,0.0,2,0,1,81175.25
582,Spain,Male,26,4,65848.36,2,1,0,30149.21
786,France,Male,34,9,0.0,2,1,0,144517.19
642,France,Male,35,2,133161.95,1,0,1,122254.86
520,Germany,Female,23,3,116022.53,2,1,1,37577.66
753,France,Male,57,7,0.0,1,1,0,159475.08
545,France,Male,23,2,0.0,2,1,0,189613.12
700,France,Male,38,8,134811.3,1,1,0,1299.75
548,France,Female,28,8,116755.5,2,1,1,158585.17
650,Germany,Female,35,3,165982.43,2,1,1,24482.16
699,Spain,Female,50,0,158633.61,1,1,0,193785.87
712,France,Female,31,7,0.0,2,1,0,170333.38
544,France,Male,37,3,84496.71,1,0,0,79972.09
715,France,Male,41,4,94267.9,1,0,1,152821.12
713,Spain,Female,26,4,122857.46,2,1,0,144682.17
809,Germany,Female,42,6,64497.94,3,0,1,182436.81
807,Germany,Female,42,9,105356.09,2,1,1,130489.37
689,Spain,Male,40,2,0.0,2,1,1,164768.82
842,Spain,Male,46,9,0.0,1,0,0,17268.02
850,Germany,Female,33,2,83415.04,1,0,1,74917.64
480,Germany,Male,44,10,129608.57,1,1,0,5472.7
670,France,Male,36,7,0.0,2,0,0,59571.5
695,France,Male,43,1,100421.1,1,1,1,101141.28
718,Spain,Male,32,8,0.0,2,1,1,41399.33
528,France,Male,37,6,103772.45,1,1,0,197111.99
568,Spain,Female,36,10,153610.61,1,1,1,54083.8
411,France,Male,29,0,59697.17,2,1,1,53483.21
698,Germany,Male,52,10,107304.39,3,1,0,28806.32
721,Spain,Male,43,3,88798.34,1,0,0,45610.63
615,France,Male,34,1,83503.11,2,1,1,73124.53
702,France,Male,40,7,145536.9,1,0,1,135334.24
811,Spain,Male,44,3,0.0,2,0,1,78439.73
627,France,Female,55,2,159441.27,1,1,0,100686.11
750,France,Male,33,2,152302.72,1,1,0,71333.44
652,France,Female,37,4,92208.54,1,0,1,197699.8
621,France,Male,40,10,163823.37,1,0,0,89519.47
691,Spain,Male,40,1,0.0,2,1,1,145613.17
776,France,Male,39,8,125211.55,2,1,0,144496.07
707,France,Female,58,3,102346.86,1,1,1,114672.64
653,France,Male,29,2,0.0,2,1,1,41671.81
766,Germany,Male,44,3,116822.7,1,0,0,197643.24
657,Spain,Male,36,8,188241.05,2,0,0,183058.51
624,Germany,Female,40,3,149961.99,2,1,0,104610.86
600,France,Female,32,1,78535.25,1,1,0,64349.6
725,France,Male,66,4,86459.8,1,1,1,141476.56
695,France,Female,29,9,0.0,2,1,0,111565.45
680,Spain,Male,42,0,0.0,1,1,0,136377.21
729,France,Female,32,9,0.0,2,0,0,150803.44
586,France,Female,38,6,0.0,2,1,1,37935.83
714,France,Female,25,4,0.0,2,0,0,82500.84
695,France,Male,36,4,161533.0,1,1,0,100940.91
680,France,Male,49,10,0.0,2,1,0,187008.45
484,Spain,Female,39,5,0.0,2,1,1,175224.12
463,France,Male,35,2,101257.16,1,1,1,118113.64
562,Spain,Male,41,5,165445.04,2,1,0,85787.31
620,Spain,Male,36,7,169312.72,1,1,0,45414.09
684,Germany,Female,46,3,102955.14,2,1,0,154137.33
626,France,Male,38,7,141074.59,1,1,0,52795.56
766,Germany,Female,62,7,142724.48,1,0,1,5893.23
576,Spain,Male,26,8,0.0,2,0,1,34101.06
512,Spain,Male,31,6,0.0,2,1,0,168462.26
724,France,Male,34,2,154485.74,2,0,0,78560.64
572,Spain,Male,35,4,152390.26,1,1,0,128123.66
523,Spain,Male,34,7,0.0,2,1,0,62030.06
519,France,Male,36,9,0.0,2,0,1,145562.4
538,Spain,Female,49,9,141434.04,1,0,0,173779.25
791,Germany,Female,35,7,52436.2,1,1,0,161051.75
598,Spain,Female,39,5,0.0,2,1,1,83103.46
653,France,Female,32,4,83772.95,1,0,1,23920.65
563,Spain,Female,46,8,106171.68,1,1,0,163145.5
670,France,Female,42,1,115961.58,2,0,1,29483.87
771,Spain,Male,45,0,139825.56,1,0,0,170984.97
613,Germany,Male,59,8,91415.76,1,0,0,27965.0
579,Spain,Male,56,4,99340.83,1,0,0,4523.74
778,France,Male,34,5,139064.06,2,0,0,67949.32
685,Germany,Female,21,6,97956.5,1,1,1,164966.27
586,France,Female,52,6,140900.97,1,1,1,67288.89
600,Germany,Female,29,6,74430.1,2,1,1,96051.1
585,France,Female,28,6,105795.9,1,1,1,41219.09
593,Germany,Female,39,8,151391.68,1,1,0,27274.6
760,Spain,Female,32,2,0.0,1,1,1,114565.35
588,France,Female,34,3,120777.88,1,1,1,131729.52
526,France,Male,36,1,0.0,1,1,0,160696.72
677,Germany,Female,26,6,98723.67,1,0,1,151146.67
609,Spain,Male,39,2,139443.75,2,1,0,9234.06
719,France,Male,61,5,0.0,2,0,1,29132.43
621,Germany,Female,34,2,91258.52,2,1,0,44857.4
792,Germany,Male,36,5,115725.24,2,0,0,1871.25
592,France,Male,36,1,126477.42,1,0,0,179718.17
631,France,Female,31,8,137687.72,1,1,0,190067.12
522,Spain,Male,30,3,0.0,2,1,0,145490.85
702,France,Male,45,0,80793.58,1,1,1,27474.81
550,France,Male,31,5,142200.19,2,1,1,122221.71
783,Spain,Male,38,1,0.0,3,1,1,80178.54
662,France,Female,38,2,96479.81,1,1,0,120259.41
542,France,Female,43,8,145618.37,1,0,1,10350.74
640,Germany,Female,74,2,116800.25,1,1,1,34130.43
709,France,Male,38,5,0.0,2,1,1,81452.29
673,Spain,Female,35,6,0.0,2,1,0,98618.79
710,France,Female,37,5,0.0,2,1,0,115403.31
715,Germany,Female,32,3,104857.19,2,1,0,114149.8
597,Spain,Female,33,2,0.0,2,1,1,4700.66
630,Spain,Male,41,7,107511.52,1,0,1,46156.87
653,Spain,Female,38,9,149571.94,1,1,0,118383.18
703,Germany,Male,35,5,140691.08,2,1,0,167810.26
683,Germany,Female,49,7,108797.63,2,0,0,140763.18
602,France,Female,25,0,0.0,2,1,1,101274.17
684,Spain,Female,36,4,0.0,1,1,0,117038.96
706,France,Male,32,6,94486.47,1,1,1,146949.74
747,France,Male,29,7,0.0,2,1,1,141706.43
673,Spain,Female,57,4,0.0,2,1,1,49684.09
473,France,Female,25,6,110666.42,2,0,0,46758.42
600,France,Male,40,1,141136.79,1,1,1,67803.83
618,France,Female,42,2,0.0,4,0,0,111097.39
605,France,Male,39,6,111169.91,1,0,0,9641.4
513,Spain,Male,48,2,0.0,1,1,1,114709.13
777,Spain,Female,35,3,0.0,2,1,1,17257.72
634,Germany,Male,37,1,89696.84,2,1,1,193179.88
695,France,Male,36,6,114007.5,2,1,0,118120.88
682,France,Male,38,4,107192.38,1,1,1,15669.17
544,France,Male,44,1,0.0,2,0,0,69244.24
635,Spain,Male,35,2,113635.16,1,1,0,90883.12
620,Germany,Male,39,9,159492.79,1,1,0,80582.34
677,Spain,Female,43,3,133214.88,2,1,1,95936.84
808,Spain,Male,25,7,0.0,2,0,1,23180.37
499,France,Female,28,4,141792.61,1,1,1,22001.91
730,France,Male,33,0,0.0,2,1,0,1474.79
706,Germany,Male,36,9,58571.18,2,1,0,40774.01
762,France,Male,31,7,117687.35,1,1,1,159344.43
667,Germany,Female,37,5,92171.35,3,1,0,178106.34
779,France,Male,32,10,80728.15,1,1,0,86306.75
642,Germany,Female,30,5,129753.69,1,1,0,582.53
718,Spain,Female,49,10,82321.88,1,0,1,11144.4
751,Germany,Male,50,2,96888.39,1,1,0,77206.25
563,France,Female,34,6,0.0,2,0,0,36536.93
608,France,Female,41,5,0.0,2,1,1,72462.25
593,France,Female,33,0,95927.04,1,1,0,199478.05
799,Spain,Male,35,7,0.0,2,0,1,140780.8
676,France,Female,41,4,101457.14,1,1,1,79101.67
602,Germany,Male,38,2,71667.97,2,0,0,137111.89
577,France,Female,32,1,0.0,2,1,0,9902.39
748,France,Male,40,3,95297.11,1,0,0,171515.84
651,France,Female,41,4,38617.2,1,1,1,104876.8
431,Germany,Male,42,8,120822.86,2,1,0,126153.24
625,Spain,Female,69,1,107569.96,1,1,1,182336.45
658,Spain,Male,21,7,0.0,2,0,1,154279.87
589,Germany,Female,19,9,83495.11,1,1,1,143022.31
628,France,Female,45,8,0.0,2,1,0,193903.06
562,Spain,Male,32,6,161628.66,1,1,0,91482.5
654,France,Male,55,3,87485.67,1,1,1,3299.01
470,Spain,Male,34,9,0.0,2,0,1,89013.67
811,France,Male,46,9,180226.24,1,1,0,13464.64
646,Spain,Male,31,2,0.0,1,1,1,170821.43
350,Spain,Male,54,1,152677.48,1,1,1,191973.49
652,Spain,Female,38,6,123081.84,2,1,1,188657.97
654,Spain,Male,40,5,105683.63,1,1,0,173617.09
628,Germany,Male,39,1,115341.19,1,1,1,107674.3
611,Germany,Male,31,0,107884.81,2,1,1,183487.98
769,Germany,Male,43,4,110182.54,2,1,1,87537.32
563,Spain,Female,36,4,143680.47,2,1,1,63531.19
532,France,Male,44,3,148595.55,1,1,0,74838.64
698,Spain,Female,39,9,161993.89,1,0,0,90212.38
675,Spain,Male,31,2,90826.27,2,1,0,60270.87
672,Germany,Female,23,10,110741.56,1,1,0,80778.5
802,Spain,Male,40,4,0.0,2,1,1,81908.09
615,Spain,Male,32,5,138521.83,1,1,1,56897.1
499,France,Female,21,3,176511.08,1,1,1,153920.22
761,France,Female,26,1,0.0,2,1,1,199409.19
762,Spain,Male,29,10,115545.33,2,1,0,148256.43
709,Spain,Male,35,2,0.0,2,1,0,104982.39
577,Germany,Female,59,7,111396.97,1,0,1,191070.01
573,France,Female,27,4,0.0,2,1,1,157549.6
622,France,Female,35,5,0.0,2,1,0,51112.8
599,Spain,Male,25,3,0.0,2,1,1,120790.02
664,France,Male,57,1,0.0,2,1,1,56562.57
689,Spain,Female,45,0,57784.22,1,1,0,197804.0
718,France,Female,37,7,0.0,2,1,1,55100.09
545,Germany,Female,44,2,127536.44,1,1,0,108398.63
650,Spain,Male,41,9,0.0,2,0,1,191599.67
633,France,Female,36,6,125130.28,1,0,0,125961.48
609,Germany,Female,40,10,137389.77,2,1,0,170122.22
687,Germany,Female,41,2,154007.21,1,1,0,158408.23
617,France,Male,41,7,0.0,2,0,1,14496.67
528,France,Male,30,2,128262.72,2,1,0,50771.16
641,France,Female,52,4,0.0,1,1,0,90964.54
648,Spain,Female,28,9,102282.61,1,1,1,157891.11
704,Germany,Male,41,4,109026.8,2,1,1,43117.1
615,Spain,Male,41,1,126773.43,1,1,1,55551.26
515,France,Female,58,2,131852.81,1,1,0,81436.68
457,Germany,Male,42,4,126772.57,1,0,1,126106.4
696,France,Female,30,8,0.0,2,1,1,196134.44
624,Spain,Female,28,2,0.0,2,0,1,104353.26
502,Germany,Female,42,0,132002.7,1,0,1,28204.98
632,Spain,Female,40,3,109740.62,1,1,0,141896.74
598,Germany,Female,27,10,171283.91,1,1,1,84136.12
660,Germany,Female,29,6,180520.29,1,1,1,123850.58
530,Germany,Male,23,1,137060.88,2,1,1,165227.23
691,France,Female,33,6,0.0,2,1,1,100408.31
582,France,Male,50,2,148942.0,1,1,1,116944.3
580,Germany,Male,44,9,143391.07,1,0,0,146891.07
627,Germany,Male,62,3,143426.34,2,1,1,143104.3
627,Spain,Female,30,6,0.0,1,1,1,113408.47
510,France,Male,65,2,0.0,2,1,1,48071.61
731,Spain,Female,40,5,171325.98,1,1,1,159718.27
850,France,Female,32,5,106290.64,1,1,0,121982.73
739,Germany,Male,29,3,59385.98,2,1,1,105533.96
655,Germany,Male,32,9,113447.01,1,1,0,82084.3
675,France,Male,49,8,135133.39,1,0,1,179521.24
649,France,Male,46,5,0.0,2,1,1,76946.6
556,France,Male,40,5,125909.85,1,1,1,95124.4
549,Germany,Female,49,6,124829.16,1,0,1,93551.36
632,Spain,Male,47,3,0.0,2,1,0,178822.32
587,Spain,Male,62,7,121286.27,1,0,1,6776.92
618,Spain,Male,32,5,133476.09,1,0,1,154843.4
588,Germany,Male,41,2,131341.46,2,0,1,7034.94
469,France,Male,33,1,127818.52,1,1,0,163477.22
712,France,Male,33,2,182888.08,1,1,0,3061.0
507,Germany,Female,46,8,102785.16,1,1,1,70323.68
767,Germany,Female,45,7,132746.2,2,1,0,26628.88
596,Spain,Male,30,6,121345.88,4,1,0,41921.75
625,Spain,Male,32,7,106957.28,1,1,1,134794.02
718,Spain,Male,39,6,0.0,2,0,1,63889.1
555,Germany,Female,51,9,138214.5,1,1,0,198715.27
477,France,Female,57,9,114023.64,2,1,1,71167.17
727,Spain,Female,49,7,96296.78,1,1,0,190457.87
764,France,Female,39,1,129068.54,2,1,1,187905.12
650,Spain,Male,61,1,152968.73,1,0,1,82970.69
607,Spain,Male,36,8,158261.68,1,1,1,76744.72
471,Spain,Male,26,8,0.0,2,1,1,179655.87
821,France,Female,28,8,0.0,1,1,1,36754.13
575,France,Male,40,5,0.0,2,1,1,122488.59
742,France,Male,33,6,0.0,2,0,0,38550.4
767,France,Female,35,2,0.0,2,0,0,144251.38
551,France,Female,45,6,0.0,2,1,1,51143.43
698,Germany,Male,39,9,133191.19,2,0,1,53289.49
785,Spain,Female,54,1,0.0,2,1,0,45113.92
579,Spain,Female,31,9,0.0,2,1,0,112395.98
626,Spain,Male,62,3,0.0,1,1,1,65010.74
623,France,Female,34,9,0.0,1,1,0,24255.21
644,France,Male,30,5,44928.88,1,1,1,10771.46
597,France,Female,24,1,103219.47,1,1,0,60420.07
555,France,Male,30,1,0.0,2,0,0,88146.86
445,Germany,Female,61,2,137655.31,1,0,1,29909.84
620,Spain,Male,42,9,121490.05,1,1,1,29296.74
484,Germany,Female,34,4,148249.54,1,0,1,33738.27
685,France,Male,23,8,0.0,2,1,1,112239.03
717,France,Male,42,5,0.0,2,1,0,172665.21
569,France,Female,44,4,0.0,2,0,0,134394.78
718,Germany,Female,39,7,93148.74,2,1,1,190746.38
584,France,Female,40,4,82441.75,1,0,0,80852.11
646,France,Male,50,0,104129.24,2,1,0,181794.86
581,Germany,Male,40,0,101016.53,1,0,1,7926.35
